binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,target,multicollinearity 1,random label num 13,semi_constant_2,duplicate_2,random label num 3,correlated w target 2,outliers 1,min max scaling,uniform corr 1,duplicate_1,informative_1,constant_1,pd qcut3,random choice 4,semi_constant_1,constant_2,informative_2,uniform corr 2,random choice 7,multicollinearity 2,random choice 2,corr_feature_class,standard scaling,multicollinearity 3,pd qcut2,pd qcut1,outliers 2,multicollinearity 4,correlated w target 1,class
binary_1,Jennifer,Howard,1987-04-18,572-567-8139x31605,njones@example.net,39153 Hayden Squares,Hurstburgh,KY,67677,-1.616863668195705,-0.06305953773136683,,q_const_0,-0.9790932582735589,label num lo 3,-2.874085728095771,-0.19454254941011354,475.9757216899914,0.4970789299244964,-0.8720020498877926,-0.8720020498877926,constant_value,,East,q_const_0,constant_value,-0.9790932582735589,0.27747339110553504,Wednesday,-0.5162175260593616,Rand Choice 1,-1.484173777368352,50232.82045473407,2.1665898147132454,,Low,3.693385821741522,1.645291932477773,,0
binary_2,Joseph,Phillips,1982-09-01,860.497.3297,john76@example.com,8231 Smith Court Apt. 355,Douglasside,NV,51760,-0.25346062769168964,-0.049330353866790085,label num hi 13,q_const_0,-0.2795081050739696,label num lo 3,-0.6615214356985539,,449.25602012793513,0.8295078934404088,-0.41582218012016336,-0.41582218012016336,constant_value,G4,South,q_const_0,constant_value,-0.2795081050739696,0.5607517008381793,Thursday,,Rand Choice 1,9.279617868937587,39271.8279919912,-1.3275458541036271,Q2,Low,4.448131731740564,-0.8612187703211414,,1
binary_1,Jenna,Brown,1998-08-16,+1-473-367-4045x205,karen09@example.net,840 Andrew Point,Tannerberg,,,-0.19278330348189188,-1.2686997606776214,label num hi 3,q_const_0,-0.27245149727803475,label num lo 1,2.2206308215023083,,362.4251088556749,0.3127191080359479,-0.5700338851266586,-0.5700338851266586,constant_value,,East,q_const_0,constant_value,-0.27245149727803475,0.06623396909360553,Tuesday,-0.9783406323638061,Rand Choice 2,2.982995646328052,53291.90746286488,0.5481936328795702,Q2,Low,1.865763338237549,0.7866598906745731,0.9554487166493351,1
binary_1,Sandra,Wall,1960-04-06,665.576.0037,reidtricia@example.com,58761 Helen Ports,West Jessicafort,WY,85827,-1.1066336429693622,0.8144694349506495,label num hi 5,q_const_0,-0.7663503145845871,label num lo 1,0.9376034266951552,,444.1659686047728,0.4705944872949495,-1.0568988555646295,-1.0568988555646295,constant_value,G3,South,q_const_0,constant_value,-0.7663503145845871,0.4812533057159807,Thursday,0.2541562372604027,Rand Choice 1,3.7199917134138882,43504.98831045386,-0.6429654879218908,,Low,4.275484706040956,-0.27492178035903175,,0
,Christopher,,1927-09-28,852.260.5483,rwolf@example.net,93862 Andrews Creek,Haleyland,OR,43131,0.5265901085358491,-0.5137646709627097,,q_const_0,0.03744529382642203,,-2.3422534932224517,-0.07953670789175173,182.7184659061988,0.10417332948926228,-0.7586002710284524,-0.7586002710284524,constant_value,,South,q_const_0,constant_value,0.03744529382642203,0.4789327539278473,Monday,-0.7246479350802878,Rand Choice 2,1.5905261014464547,,-0.11933771723245792,,,4.601969119504084,-0.6641706396094593,6.030873861819378,0
,Rachel,Carroll,2020-01-02,,jpeck@example.com,3620 Jeffrey Valleys Apt. 805,Marquezview,NC,,-3.2321327875206127,0.08891940194846036,label num hi 4,q_const_0,-1.5317369114649502,label num lo 2,-2.465544397164155,-0.5483432957916525,398.11261982808355,0.03813446648081672,0.5892481902700459,0.5892481902700459,constant_value,,West,q_const_0,constant_value,-1.5317369114649502,,Monday,-0.7247941520773392,Rand Choice 2,-3.2339132790748337,,,,Low,5.187950794994878,0.826537766335798,,0
,Eric,Aguirre,2000-07-30,,johnsonnathan@example.org,03130 Joshua Ridge Suite 291,Joshuamouth,PW,93408,-2.247478496132568,0.2939978742101573,label num hi 12,q_const_0,-0.9172710357936054,label num lo 1,-2.403847707798087,,435.48536390143255,0.06530784979003555,1.7103368511949801,1.7103368511949801,constant_value,,West,q_const_0,constant_value,-0.9172710357936054,,Wednesday,0.5263094467456624,Rand Choice 1,1.3472105229544953,58515.87898660938,1.262103563424778,Q1,,1.8748047540434851,0.34060591510870253,,0
,Michael,Cole,,(265)866-2000,ocoleman@example.org,,,,,1.3094096498894028,,label num hi 3,q_const_0,0.5870323573930554,label num lo 2,0.7457062059071606,1.5244060284676006,392.3828196595263,0.5721728133576456,0.5753475355407579,0.5753475355407579,constant_value,,,q_const_0,constant_value,0.5870323573930554,0.6359842367772855,Sunday,0.9308428204195112,Rand Choice 2,4.823226903609526,,1.0769391924696754,Q3,High,0.9300415487949767,0.6337422933035227,,1
binary_1,Kelly,Stanley,,001-254-753-3783x97717,ryan52@example.net,2228 Virginia Common,Lisastad,MA,29356,2.900287021241731,,label num hi 3,q_const_0,1.4621309707452945,label num lo 1,3.4920646537629123,0.2549965771637391,427.3044101853537,0.674046717719464,1.5337580212928787,1.5337580212928787,constant_value,,West,q_const_0,constant_value,1.4621309707452945,,,1.0998210362060332,Rand Choice 1,4.63601212699419,50300.7953989842,0.2590234165526599,Q4,,,,0.8127542848291256,1
,Katelyn,,,001-299-882-4270x21195,walkerlisa@example.net,04992 Perez Alley Suite 657,East Stevenport,,98472,-0.7787995328172614,0.9982762633263079,label num hi 10,q_const_0,-0.6029087394237289,label num lo 1,4.063537703216577,-0.8627676164538941,318.420498916176,0.873813516599492,-0.9818223692718706,-0.9818223692718706,constant_value,G4,,q_const_0,constant_value,-0.6029087394237289,,Saturday,-0.390472390423058,Rand Choice 2,0.08960231053129375,43784.58198100242,0.1122048597934721,Q2,,1.5378893018894053,0.5427894592679179,-3.198121241368377,0
binary_1,Ruth,Morrow,,782.945.5465x8616,rwilliams@example.org,8890 Johnson Corner,Hallland,IL,52917,-1.4095077382894128,-0.7458712183652121,label num hi 9,q_const_0,-0.8684736982130625,label num lo 1,-3.9397829623860683,0.19027486507089933,421.286893347161,0.4674992326555844,-0.7720245152446694,-0.7720245152446694,constant_value,,East,q_const_0,constant_value,-0.8684736982130625,,Saturday,-0.3458239542736104,Rand Choice 1,-1.673989155844391,49920.512282109215,,Q2,Low,,-0.16093781476149738,,0
,John,Turner,1997-02-27,613-804-7414x39893,alexandraholden@example.net,38561 Little Walks Apt. 373,,LA,59974,3.7371875795382756,-0.5040806090685704,label num hi 7,q_const_0,1.9237179710396748,,1.7446882414453588,0.43428449077958964,434.5297594876747,0.9813513750918107,2.0468611161145427,2.0468611161145427,constant_value,G6,,q_const_0,constant_value,1.9237179710396748,,Wednesday,0.22378869728479636,Rand Choice 2,4.5407712292465945,40721.240357449016,-1.4130356782832947,Q4,High,6.268754885344075,-1.1892725813884673,,1
binary_2,Edward,Carson,1931-03-14,235.491.1867x94524,kevinnguyen@example.net,,,NE,,-1.1011820938479864,-0.0993358031766676,label num hi 13,q_const_0,-0.6006383126936574,,-1.8070186249233593,0.4899243569932929,298.0850743314864,,0.12570856335320868,0.12570856335320868,constant_value,G3,,q_const_0,constant_value,-0.6006383126936574,,Tuesday,-0.9282104906265649,Rand Choice 2,2.319819008490331,57268.72987798198,-0.33738521443506353,Q2,Low,,-0.6087428308501712,,1
binary_2,William,,1984-04-12,5746373124,myerskatie@example.com,6443 Luis Passage,,MP,17612,1.0688628488331013,-0.4295095416684704,label num hi 2,q_const_0,0.3020768829496563,label num lo 2,0.22137488216793488,,381.7626117984606,0.5087042161736357,-0.6758610688754207,-0.6758610688754207,constant_value,G5,South,q_const_0,constant_value,0.3020768829496563,0.7515670623574676,Sunday,-0.4466907061726825,Rand Choice 2,3.450221913342498,,-0.7315563528796954,Q3,High,,0.10627039442871608,,0
binary_1,Cynthia,Walker,,7164136498,nicholas53@example.org,,Williamsville,RI,04590,3.8910461737422546,-0.07961393401576257,label num hi 3,q_const_0,2.049386774778182,label num lo 1,1.87989687817409,,355.11860981912554,0.5384567136600549,2.4369704797733713,2.4369704797733713,constant_value,,North,q_const_0,constant_value,2.049386774778182,,Wednesday,-0.5412462648597716,Rand Choice 1,5.55076230207133,58729.64621356384,0.33448972712470376,Q4,High,,0.4115297086787219,-4.2052655751442565,1
,Logan,Byrd,1984-10-19,(445)587-4573x0663,joshuaramirez@example.org,862 Manuel Estates Suite 482,North Davidfort,WI,12125,-3.241287235129236,-0.19600489230027968,label num hi 2,q_const_0,-1.6121083423857887,label num lo 3,1.4994613726994115,,437.87157924095135,0.06404024883988445,0.03770957513286011,0.03770957513286011,constant_value,G2,West,q_const_0,constant_value,-1.6121083423857887,0.202174590187144,Wednesday,-0.14051654540831693,Rand Choice 1,4.441585585000141,45450.906187027955,,Q1,,,,-1.068242837181565,0
binary_2,Robert,Smith,1998-06-20,,vsolis@example.com,66453 Kathryn Fords Suite 584,,,13237,-2.2532236214555366,1.008970631518752,label num hi 1,q_const_0,-0.9308076947076896,label num lo 1,-0.7712879597166505,2.677584872069274,377.9077511875054,0.224206435266262,1.631668884161841,1.631668884161841,constant_value,,South,q_const_0,constant_value,-0.9308076947076896,,Friday,0.05454994632452341,Rand Choice 1,4.616378548630079,67676.95607067086,-0.22758357079271718,,,1.2479828678351144,-0.06448782107911136,,0
binary_1,Mary,James,,463.902.6817x90910,tiffany21@example.com,,Bakerhaven,KS,63630,4.301411559277834,-0.9203955088357669,label num hi 4,q_const_0,1.4508012573641187,,1.1475727137593887,,430.5539584968789,0.7894283230331529,-3.290339942633199,-3.290339942633199,constant_value,G6,South,q_const_0,constant_value,1.4508012573641187,0.904432441453949,Monday,-0.5373315873159804,Rand Choice 1,,,0.22209974586543707,,,,-0.32525110992619244,,1
binary_2,Carl,Jones,,+1-370-300-8130x6994,kmoses@example.net,094 Anderson Spurs Suite 317,,NJ,62187,5.247653249929163,-0.9141288605468908,label num hi 12,q_const_0,2.0670070341319167,label num lo 1,1.1428713237058954,3.8479851488345096,231.48557609168256,0.9687339386436116,-2.0266366775759543,-2.0266366775759543,constant_value,,,q_const_0,constant_value,2.0670070341319167,0.6943087288639092,Monday,0.04922316262072265,Rand Choice 2,1.9339637934444789,,,Q4,High,3.2236808807503117,,,1
binary_2,Robert,James,,(651)305-4855,fmcdonald@example.com,23550 Terrence Ville,Griffithton,NC,39875,0.3191050568323599,1.9819482522562482,label num hi 11,q_const_0,0.08102980154775696,label num lo 3,-2.3442636666743555,,430.37946192899,0.19046315055359714,0.2595089820664265,0.2595089820664265,constant_value,,East,q_const_0,constant_value,0.08102980154775696,,Wednesday,1.3163038554419941,Rand Choice 2,1.4302307264473608,38018.55032014192,0.7806169657053448,,High,-1.6986779189949552,0.46482108514335596,1.5850841805450897,1
binary_1,Jennifer,Andrews,1938-04-21,+1-781-326-6497x333,shanemills@example.net,420 Hughes Parks Suite 865,Terryside,NJ,57268,-0.3265879599052022,0.6374088823285821,label num hi 12,q_const_0,-0.3887539456874972,label num lo 2,0.16321536670665926,,522.7763571806754,0.5967089018838994,-0.9601279732339767,-0.9601279732339767,constant_value,G4,East,q_const_0,constant_value,-0.3887539456874972,0.5020755119406608,Sunday,0.02872799944508508,Rand Choice 1,-1.2735542335678693,,0.3128608045638704,Q2,,2.7280873924952234,0.5793784089487778,-4.608220864752343,0
,Julie,Clark,1922-01-11,001-265-663-9746x2070,fwalker@example.org,72540 Carrie Locks Suite 981,Robertport,WA,55211,-1.4232034165166239,1.347267223374711,label num hi 6,q_const_0,-0.43362008525108187,label num lo 2,-4.6787789429061455,0.025628849735882683,332.1825581124675,0.4463134499567798,2.426086223343183,2.426086223343183,constant_value,,North,q_const_0,constant_value,-0.43362008525108187,0.36486512335516286,Saturday,1.1665850395103174,Rand Choice 1,-0.3022927584911699,,0.37951025125492394,Q2,,3.138307317738958,0.059089643658064336,,0
binary_2,Thomas,Parker,1934-07-26,(517)432-1103,qmiles@example.net,672 Williamson Village Suite 193,East Jessicabury,MT,,-2.7372271713814933,-0.1722156908309582,,q_const_0,-1.5472250167552453,label num lo 2,1.2330200547453718,0.13569608356426785,328.83378269106254,0.21905637642506365,-1.1979716340773738,-1.1979716340773738,constant_value,G2,West,q_const_0,constant_value,-1.5472250167552453,,Thursday,0.9797473709771006,Rand Choice 1,1.759442071098948,,-1.6813103880834164,,Low,0.5831651452192732,-1.507925306113129,,0
binary_1,Jennifer,Willis,,721.626.3673,underwoodandrea@example.net,,,,,-2.413008582951967,0.2870712950392237,label num hi 3,q_const_0,-1.2144469551568595,label num lo 1,-3.3111057661889296,,398.97446988919666,,0.11666873188177418,0.11666873188177418,constant_value,G3,North,q_const_0,constant_value,-1.2144469551568595,,Wednesday,-2.4090419716982994,Rand Choice 1,1.638699818154221,52975.71874796997,-1.1297485062597,Q1,Low,,-1.5306536693304715,,0
binary_1,Erin,Collins,1936-02-16,+1-904-956-3195x4534,gabrielsandoval@example.org,2743 Richard Walks,,AR,68637,-1.5515853699780557,2.226110477004584,,q_const_0,-0.6447783965400544,,0.4155732481909775,1.0344444541242894,404.47281891987774,0.5207986570297125,1.3301372840786625,1.3301372840786625,constant_value,G3,West,q_const_0,constant_value,-0.6447783965400544,,Sunday,1.6587405390663408,Rand Choice 1,-4.3789870657411445,,-0.29721728958962784,Q2,Low,,-0.6955530103174877,,0
binary_2,Jamie,Bonilla,1936-06-22,(695)512-9597x38024,theresathompson@example.com,,Gregoryfurt,MT,03687,0.07340338797452206,0.6605591316389677,label num hi 8,q_const_0,-0.16128878381921352,label num lo 3,3.0595015532267795,,450.51128092676635,0.6692369708252413,-0.665227145810336,-0.665227145810336,constant_value,G4,,q_const_0,constant_value,-0.16128878381921352,0.19951753059294708,Friday,0.5952213470707021,Rand Choice 2,-0.9122341846314632,40019.6878317751,0.23117594885551043,Q3,,,0.3170657041455175,,0
binary_2,Matthew,Dyer,1956-02-14,001-968-526-6822x564,diazmichael@example.com,3314 Hayes Track,,UT,62500,1.2244644052738665,1.5267136452567145,label num hi 3,q_const_0,0.32954461318114314,label num lo 2,-1.005890828071458,,325.393969136393,0.8979770384707935,-1.003398424787518,-1.003398424787518,constant_value,,,q_const_0,constant_value,0.32954461318114314,,Tuesday,1.4950324848866767,Rand Choice 1,4.2159304339956325,46206.24960222924,,Q3,High,6.7662382898802464,-1.146987067255104,-2.1724451058481393,1
,Kevin,Rodriguez,1997-06-30,584-942-7754x556,robert52@example.com,6609 Jessica Motorway Suite 771,,NC,24801,-0.5100448035827425,-0.6647493515162967,label num hi 3,q_const_0,-0.47677322315346016,label num lo 3,2.107796600455794,0.4227945813876313,269.5074925414941,0.16010490989667647,-0.9771861192032035,-0.9771861192032035,constant_value,,South,q_const_0,constant_value,-0.47677322315346016,0.515455641509739,Wednesday,0.14948181625092066,Rand Choice 2,,,-1.2744362012049404,,,,-0.23667519909456392,2.2285496097201647,0
binary_2,Daniel,Maxwell,1949-05-04,568.338.5831x597,freemanstephanie@example.com,1826 Rebecca Curve,Masonmouth,,,1.8402246618511737,-0.2536632926535897,label num hi 7,q_const_0,0.7048517946407835,label num lo 3,3.4921655333328676,,259.4462152530819,0.3365159700441078,-0.3672097975303532,-0.3672097975303532,constant_value,,North,q_const_0,constant_value,0.7048517946407835,0.701416976764456,,-0.4002393662335991,Rand Choice 1,3.9582305278980594,49225.906174850286,-0.9757716161605878,Q3,High,3.5451894517040894,-1.164999122888102,,1
binary_2,Brandon,Jordan,1927-07-12,5978309297,simpsonnicholas@example.com,,,,,0.2850504466269492,1.0780405948458276,label num hi 3,q_const_0,0.03835220406982376,label num lo 1,0.09375248533977942,0.5077264299448606,407.1222748895037,0.647089152667135,0.06544245839929441,0.06544245839929441,constant_value,G4,West,q_const_0,constant_value,0.03835220406982376,,Wednesday,0.6726497125513455,Rand Choice 1,-0.5841496401186212,,-1.0613875770783847,Q3,,,-0.26849114180137307,2.287724770972765,1
binary_1,Heather,Wise,1944-11-06,722.259.2022,larryreed@example.org,312 Skinner Viaduct Suite 445,New Ashley,WA,78448,8.228605189249649,-0.10405775182715236,label num hi 11,q_const_0,3.4193940816049477,label num lo 2,7.729708375664185,,321.5643287038509,0.9916795779767751,-2.313489660808804,-2.313489660808804,constant_value,G6,,q_const_0,constant_value,3.4193940816049477,,Saturday,-0.003088192773220114,Rand Choice 1,1.314749031136408,72026.57070988568,-0.20733559572807272,,,,-0.13458536202326352,2.9022430741399914,1
,Alexander,Paul,,+1-347-983-4326x112,brooke44@example.net,8030 Valerie Prairie Apt. 393,Lorishire,CA,34984,0.2461272788081202,0.8747882446558474,label num hi 8,q_const_0,-0.04004040718033264,label num lo 1,0.34157346823660106,,435.222477654694,0.3483330772092147,-0.37100435099479534,-0.37100435099479534,constant_value,G4,North,q_const_0,constant_value,-0.04004040718033264,0.7404114347422145,Wednesday,,Rand Choice 2,,,-0.7977920157381295,Q3,High,3.505962200991454,-0.7983663081012583,3.8650382109216324,1
binary_2,George,Maxwell,,(798)439-8954,psanchez@example.com,8486 Gonzalez Walk Suite 406,Williamsport,KY,,8.54296336521608,0.05502851526441279,label num hi 10,q_const_0,3.547011321336515,label num lo 1,3.970160926208396,,316.2663214284664,0.997200545521707,-2.4524549056930836,-2.4524549056930836,constant_value,G6,North,q_const_0,constant_value,3.547011321336515,,,-0.1980529697108502,Rand Choice 2,1.9207368076082765,49527.85696173634,1.0689460126848036,Q4,High,,0.674476797053015,,1
binary_2,David,Smith,,,wbruce@example.org,94025 Nathaniel Viaduct Suite 432,Johnstad,GA,63072,-4.700906344131794,-0.3393455052828748,label num hi 9,q_const_0,-2.510282567290737,label num lo 1,-4.335394165206241,1.2912393438424261,224.81213375311813,,-1.532181706927974,-1.532181706927974,constant_value,G1,East,q_const_0,constant_value,-2.510282567290737,,Friday,0.08338852760354978,Rand Choice 1,3.483024021676415,,0.3199310310007371,,Low,,0.30651679973218643,-4.223622430486112,0
,Chad,Blackwell,1987-08-08,001-473-863-2796,alee@example.com,6275 Nichols Junction Suite 879,Lake Stacy,KY,02182,-3.011643225407473,,label num hi 1,q_const_0,-1.6587103622990578,label num lo 3,-0.04614452705135985,0.6076376709215467,14.856953765299934,0.17875180663546275,-1.0772652182403666,-1.0772652182403666,constant_value,G2,North,q_const_0,constant_value,-1.6587103622990578,0.5866064434693354,Wednesday,-0.8988711817459373,Rand Choice 1,1.0749679730476909,,,Q1,Low,5.693763869869831,0.02271561047620942,,1
binary_2,Billy,Hall,,+1-248-706-2124,robinsonmorgan@example.com,360 Berg Island Apt. 135,,AL,68169,-0.3844158621828906,-0.5621425500113898,label num hi 11,q_const_0,-0.33698764825019656,label num lo 3,0.5512654891638575,,463.8814444646519,0.7339664384878334,-0.38921959089271496,-0.38921959089271496,constant_value,,,q_const_0,constant_value,-0.33698764825019656,0.318834174251886,Thursday,0.5616477075602022,Rand Choice 2,,,0.9800081762899607,Q2,Low,3.6922912086661706,0.48047296135276846,,1
binary_1,Brittney,Gonzalez,1979-03-23,313-237-9946,steven03@example.com,832 Tanner Place,Port Jessica,SD,,0.25596860899034335,-1.942354563644032,,q_const_0,0.22845198918759446,label num lo 3,-1.2494909716198208,-1.0500844265549927,360.25043087890066,0.14663347014256012,1.5416843475219357,1.5416843475219357,constant_value,G4,South,q_const_0,constant_value,0.22845198918759446,0.5376162109453128,Friday,-0.9847640734827292,Rand Choice 1,-0.6523111012421441,,,Q3,High,1.001775653455508,-0.6838720121050293,2.59055953870378,1
binary_2,Timothy,Cochran,1946-09-06,+1-304-447-9187x0124,kimberly57@example.com,6820 Rogers Parkways,New Davidbury,OR,,-0.4583468232396994,-0.962859951633743,label num hi 11,q_const_0,-0.41942486717601346,label num lo 3,2.677868037084082,-1.3867456795166768,304.5228784734348,0.15186775277833248,-0.7365003859345558,-0.7365003859345558,constant_value,G4,West,q_const_0,constant_value,-0.41942486717601346,0.3214176874134006,Thursday,-0.7606826501294791,Rand Choice 2,,,-0.44311882711795864,,Low,,-1.178889750799443,-1.8660469571855611,1
,Lindsey,Jones,,493-783-6802x29785,christinamartin@example.com,206 Hansen Mill,,MO,82104,2.3939844448233685,-0.06528367835640624,label num hi 6,q_const_0,1.1878818825121904,label num lo 3,4.226433973912748,-0.851005635902736,468.23219703591525,0.9784653963641338,1.2595746835485517,1.2595746835485517,constant_value,G5,East,q_const_0,constant_value,1.1878818825121904,0.27268677536248853,,1.0531101171762358,Rand Choice 2,2.3918824317105463,43945.238595990544,2.2143584545815993,Q4,High,,2.175801846090131,5.170344241853149,1
,Erik,Bennett,1910-10-05,335.807.7876x611,barreraadam@example.com,6932 Julie Lodge,,,20775,1.1956592855851775,0.6104365707303168,label num hi 10,q_const_0,0.48852981613995416,,3.742109988938679,,399.9072004461498,0.8445527286527303,0.24639274266123934,0.24639274266123934,constant_value,,North,q_const_0,constant_value,0.48852981613995416,,Monday,0.44669148785435453,Rand Choice 2,5.045542061645502,57869.32733915983,,,High,,0.4797106262107879,,1
binary_1,Leah,Cantu,1994-07-31,(631)675-1321x852,tonysmith@example.com,98157 Diane Road,Port Nicoletown,,45212,-2.533092462263891,1.4500303625869357,label num hi 3,q_const_0,-1.4136062056917957,,-4.714247849721795,,528.9736443047257,0.5150471343339573,-0.9203967684011801,-0.9203967684011801,constant_value,,East,q_const_0,constant_value,-1.4136062056917957,0.095590633489604,Sunday,1.3868752768808643,Rand Choice 1,3.0312778244500866,43319.349779994365,,Q1,Low,3.6971733720213336,0.33735648797514195,2.657430806581816,0
binary_1,Veronica,,1933-12-13,464.230.7735x29743,maryflores@example.org,9779 Cole Green Apt. 901,Fosterstad,NE,18147,3.7261301300966587,1.6945103188336288,,q_const_0,1.6135754809776244,,2.7788682507061826,0.8423619362810904,319.9890061153357,0.7040801767589442,-0.16358586148092058,-0.16358586148092058,constant_value,G6,,q_const_0,constant_value,1.6135754809776244,,Friday,1.3581175289467686,Rand Choice 2,-1.8159346989160894,58230.67077368467,-0.6198389102582108,Q4,,,-0.7760651216202609,,0
binary_1,Jessica,Mccarthy,,001-241-519-4928,rebeccacunningham@example.com,112 Hatfield Parkways Suite 144,,IN,,3.666647357395271,-0.21658956431067744,label num hi 12,q_const_0,1.1935600256613847,label num lo 3,-0.7451253673011453,,331.44603430025126,0.972884209242513,-3.0064857040360815,-3.0064857040360815,constant_value,,South,q_const_0,constant_value,1.1935600256613847,,,-0.08056191867382714,Rand Choice 1,3.230977922805944,,-0.5028521736715589,,High,,0.061224782957325655,6.794183748454759,1
binary_2,Nicolas,Doyle,,001-842-385-2285x165,millerzachary@example.com,,Andrewstad,,79596,8.887876169328786,-0.6531721256585318,label num hi 9,q_const_0,3.909761909687836,,4.826567451582241,,413.41795590239155,0.986982145976221,-0.9906155433694105,-0.9906155433694105,constant_value,G6,East,q_const_0,constant_value,3.909761909687836,,Wednesday,-1.607436849846201,Rand Choice 2,0.7121084458465305,57867.899901561905,,Q4,High,,0.505770738471781,6.587535204045425,1
binary_2,David,Stark,2018-11-19,001-316-644-9154,williamsdeborah@example.com,88905 Davis Divide Suite 213,Lake Johnfurt,ME,13694,-2.0519110588128235,-2.298463111947702,label num hi 12,q_const_0,-0.8234067531806701,,-1.0914246431306154,-1.3743588894411969,387.43775870239466,0.6496657817023208,1.7287715568502398,1.7287715568502398,constant_value,G3,West,q_const_0,constant_value,-0.8234067531806701,0.49955744794459883,Thursday,,Rand Choice 1,0.8004052036988598,,1.367106894497251,Q2,,1.8874953343186327,1.2956480692576995,,0
binary_1,Kara,Brooks,1948-08-15,,gina55@example.net,,New Lisafurt,CT,42653,-0.8773567700397239,0.3712955736853335,label num hi 9,q_const_0,-0.6424123882202128,label num lo 2,-1.4869883728537467,1.1916986021154456,258.71785293988046,0.165786686573776,-0.9345811293316918,-0.9345811293316918,constant_value,,East,q_const_0,constant_value,-0.6424123882202128,0.4960983324291634,Friday,-0.6450292633149789,Rand Choice 2,-0.1250084040909436,,-1.011141030559224,Q2,Low,2.707151004926673,-0.38045770963314807,,0
binary_2,Andre,Kelly,1920-11-14,(725)799-0518x5507,huertadonna@example.org,03864 Stephanie Crest Suite 025,South Bethanybury,,12365,-2.4310551255406807,1.5370727534675546,label num hi 6,q_const_0,-1.3338201851664797,label num lo 2,0.3401615944959995,0.6709825296497101,173.49668432916445,0.21367202469815,-0.6874550295611617,-0.6874550295611617,constant_value,G3,South,q_const_0,constant_value,-1.3338201851664797,,Thursday,1.6257123667905367,Rand Choice 2,3.3359175786919253,44278.626316710106,,,Low,2.2949822428667526,-0.015419872005798238,3.2102145109890188,1
binary_2,Casey,Wood,2022-06-30,+1-618-344-3540x095,madeline01@example.com,07579 Gregory Oval,,PR,86860,-1.80082411217753,-1.307612524336057,label num hi 8,q_const_0,-0.5836238223252757,,0.03753855339190304,0.9581340515640002,538.0300416900054,0.6613479815591881,2.6169036158776837,2.6169036158776837,constant_value,G3,,q_const_0,constant_value,-0.5836238223252757,0.7346982128661056,Tuesday,-1.8875113319421284,Rand Choice 1,-3.770551390126198,49721.21188783467,,,Low,,-0.42777222203203447,-0.3840358000581003,0
binary_1,Tracy,,2016-02-20,520-263-6921,melissa45@example.com,520 Sherry Fork,Whitemouth,AZ,,-2.459719551253124,-1.2750201511620434,label num hi 6,q_const_0,-1.4226197276104604,label num lo 1,-1.8088398866317665,,272.0067836908166,0.3130411600973869,-1.2340496420189209,-1.2340496420189209,constant_value,,,q_const_0,constant_value,-1.4226197276104604,0.7485425437017335,Thursday,-0.5197979065731242,Rand Choice 1,2.4472803298725276,67579.57026412475,0.7576465597455121,Q1,Low,4.211460907337881,1.2793469784569074,,0
binary_2,Gabriel,Chavez,2000-08-20,926-382-3103,jalvarado@example.com,5439 Michelle Vista,,GU,68897,-2.8359943820989746,-0.44250278315220554,,q_const_0,-1.2916190122434221,label num lo 2,-1.3582501719710534,-0.66638629280635,393.9776294159628,0.4129868624597876,0.9888942527076575,0.9888942527076575,constant_value,,,q_const_0,constant_value,-1.2916190122434221,,Monday,-0.703783028199129,Rand Choice 2,0.8300256349658715,38028.16059373176,,Q1,Low,4.429780241113221,-0.8414218496495534,,0
binary_1,Tammy,Owens,,,qcameron@example.net,975 Melanie Locks,South Allison,PA,23509,-3.463100851800121,-0.9453939699409138,label num hi 10,q_const_0,-1.6112729307693643,label num lo 1,-3.367507490136485,0.7869821115436044,419.3654375472274,0.05137793712179145,0.7944730413196981,0.7944730413196981,constant_value,G1,East,q_const_0,constant_value,-1.6112729307693643,0.10420395923360104,Thursday,-0.5045771079826066,Rand Choice 2,,47619.31614733289,1.0853903396034348,Q1,Low,,1.2491747531511268,0.29528797602110757,1
binary_2,Brandon,Erickson,1967-09-15,641.593.9596,teresa39@example.net,04288 Perry Oval Apt. 812,Port Ashley,NY,96858,3.085453993852708,0.8771833913561489,label num hi 5,q_const_0,1.547818853690373,,0.08670389026443237,0.28366342525911786,214.04539987901774,,1.5281307620150852,1.5281307620150852,constant_value,G6,,q_const_0,constant_value,1.547818853690373,,,0.10066288102562548,Rand Choice 2,5.6757089257836775,,-0.39204438419085275,Q4,High,,-0.5371729161614458,,1
,Sarah,Powell,1988-03-28,816-867-6280,randall77@example.com,9324 Conner Cliffs,East Laura,AS,77801,0.3016622924452146,0.20203357165111047,,q_const_0,0.03654153022841422,,1.4947624850207115,,219.74518645372217,0.297233705266741,-0.0039023747910411632,-0.0039023747910411632,constant_value,,South,q_const_0,constant_value,0.03654153022841422,,Sunday,0.39416041262722945,Rand Choice 1,4.274073444807653,,-0.229743653491813,Q3,High,,-0.01814212439648093,8.476600040618878,1
